Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,biotic_regm,Bytes,Center Name,chem_administration,coll_site_geo_feat,Collection_Date,Consent,Cow_number,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,food_origin,food_prod_char,food_product_type,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,IFSAC_Category,Instrument,intended_consumer,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,progressive,purpose_of_sampling,ReleaseDate,create_date,version,samp_mat_type,Sample Name,sampling_timepoint,SRA Study
SRR29232944,AMPLICON,495,8437612,PRJNA1103402,SAMN41053090,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,6091060,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1123,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751636,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_29_S29,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D87L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],29_S29,T0,SRP510782
SRR29232945,AMPLICON,370,15521711,PRJNA1103402,SAMN41053089,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,9700984,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1113,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751635,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_28_S28,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C84I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],28_S28,T0,SRP510782
SRR29232946,AMPLICON,448,20845625,PRJNA1103402,SAMN41053169,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,12925387,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1113,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751634,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_108_S108,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C324M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],108_S108,T2,SRP510782
SRR29232947,AMPLICON,476,13115507,PRJNA1103402,SAMN41053088,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,9073725,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1113,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751633,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_27_S27,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B81H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],27_S27,T0,SRP510782
SRR29232948,AMPLICON,450,21984269,PRJNA1103402,SAMN41053087,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,13553995,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1097,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751632,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_26_S26,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A78G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],26_S26,T0,SRP510782
SRR29232949,AMPLICON,349,24629862,PRJNA1103402,SAMN41053086,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,15465075,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1097,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751631,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_25_S25,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E75F,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],25_S25,T0,SRP510782
SRR29232950,AMPLICON,448,49552708,PRJNA1103402,SAMN41053085,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,31320220,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1087,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751630,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_24_S24,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D72M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],24_S24,T0,SRP510782
SRR29232951,AMPLICON,416,32499035,PRJNA1103402,SAMN41053084,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,20464286,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1087,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751629,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_23_S23,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C69L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],23_S23,T0,SRP510782
SRR29232952,AMPLICON,284,7514629,PRJNA1103402,SAMN41053083,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,4971270,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1071,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751628,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_22_S22,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B66I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],22_S22,T0,SRP510782
SRR29232953,AMPLICON,302,11225666,PRJNA1103402,SAMN41053082,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,7300266,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1071,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751627,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_21_S21,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A63H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],21_S21,T0,SRP510782
SRR29232954,AMPLICON,449,106831928,PRJNA1103402,SAMN41053081,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT46 strain,70102514,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,1043,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751626,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_20_S20,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E60G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],20_S20,T0,SRP510782
SRR29232955,AMPLICON,371,12947607,PRJNA1103402,SAMN41053187,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT152 strain,8278638,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,771,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751625,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_126_S126,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A378M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],126_S126,T3,SRP510782
SRR29232956,AMPLICON,427,18576124,PRJNA1103402,SAMN41053186,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT151 strain,12018338,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,771,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751624,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_125_S125,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E375L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],125_S125,T3,SRP510782
SRR29232957,AMPLICON,430,14882721,PRJNA1103402,SAMN41053185,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT150 strain,9462625,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,763,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751623,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_124_S124,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D372I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],124_S124,T3,SRP510782
SRR29232958,AMPLICON,417,15099445,PRJNA1103402,SAMN41053184,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT149 strain,9481555,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,763,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751622,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_123_S123,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C369H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],123_S123,T3,SRP510782
SRR29232959,AMPLICON,436,22308597,PRJNA1103402,SAMN41053183,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT148 strain,14260735,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,76,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751621,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_122_S122,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B366G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],122_S122,T3,SRP510782
SRR29232960,AMPLICON,389,26728547,PRJNA1103402,SAMN41053182,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT147 strain,17221289,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,76,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751620,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_121_S121,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A363F,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],121_S121,T3,SRP510782
SRR29232961,AMPLICON,411,12629466,PRJNA1103402,SAMN41053181,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,8005461,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1177,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751619,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_120_S120,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E360M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],120_S120,T2,SRP510782
SRR29232962,AMPLICON,466,27252858,PRJNA1103402,SAMN41053072,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT37 strain,17012124,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,902,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751618,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_11_S11,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A33L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],11_S11,T0,SRP510782
SRR29232963,AMPLICON,457,12515473,PRJNA1103402,SAMN41053180,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,7680115,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1177,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751617,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_119_S119,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D357L,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],119_S119,T2,SRP510782
SRR29232964,AMPLICON,411,14820000,PRJNA1103402,SAMN41053163,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,9382699,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1071,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751616,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_102_S102,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B306M,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],102_S102,T2,SRP510782
SRR29232965,AMPLICON,377,10662874,PRJNA1103402,SAMN41053179,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,6822362,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1171,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751615,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_118_S118,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C354I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],118_S118,T2,SRP510782
SRR29232966,AMPLICON,441,15444038,PRJNA1103402,SAMN41053178,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,9986310,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1171,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751614,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_117_S117,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B351H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],117_S117,T2,SRP510782
SRR29232967,AMPLICON,405,13014308,PRJNA1103402,SAMN41053177,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,8328541,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1145,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751613,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_116_S116,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A348G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],116_S116,T2,SRP510782
SRR29232968,AMPLICON,376,11628892,PRJNA1103402,SAMN41053176,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",none,7371452,NATIONAL RESEARCH COUNCIL (CNR),Commercial disinfectant,Farm: ENVO:00000078,Not available,public,1145,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751612,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_115_S115,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E345F,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],115_S115,T2,SRP510782
SRR29232969,AMPLICON,418,26291822,PRJNA1103402,SAMN41053070,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT35 strain,16194848,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,850,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751611,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_9_S9,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D27H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],9_S9,T0,SRP510782
SRR29232970,AMPLICON,347,11394444,PRJNA1103402,SAMN41053160,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT125 strain,7199059,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,1043,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751610,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_99_S99,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,D297H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],99_S99,T2,SRP510782
SRR29232971,AMPLICON,409,13782981,PRJNA1103402,SAMN41053119,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT84 strain,8766455,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,929,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751609,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_58_S58,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,C174I,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],58_S58,T1,SRP510782
SRR29232972,AMPLICON,415,23584529,PRJNA1103402,SAMN41053118,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT83 strain,14886443,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,929,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751608,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_57_S57,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,B171H,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],57_S57,T1,SRP510782
SRR29232973,AMPLICON,364,11634943,PRJNA1103402,SAMN41053117,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT82 strain,7339891,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,925,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751607,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_56_S56,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,A168G,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],56_S56,T1,SRP510782
SRR29232974,AMPLICON,410,16121167,PRJNA1103402,SAMN41053116,"MIMS.me,MIGS/MIMS/MIMARKS.food-animal",Lc. cremoris FT81 strain,10007118,NATIONAL RESEARCH COUNCIL (CNR),none,Farm: ENVO:00000078,Not available,public,925,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Not applicable,Diary cow [FOODON:03411201],Mammary gland fluid/secretion: [UBERON_0006539],Animal milk: [FOODON_02010012],SRX24751606,Italy,Dairy,Cow milk [FOODON:00001257],Italy,Europe,Italy: Lombardy region,Land animals:Dairy:Fluid milk,Illumina MiSeq,not applicable,Not available,seq_55_S55,PAIRED,PCR,METAGENOMIC,milk metagenome,ILLUMINA,E165F,Industry internal investigation,2024-06-17T00:00:00Z,2024-05-30T08:33:00Z,1,Milk: [UBERON:0001913],55_S55,T1,SRP510782
